benchmark,qubits,gates,mid_meas,run_id,rng_seed,status,time_seconds,note
rqc_q100_g200_m5.py,100,200,5,48,20440299,SUCCESS,2.391586,
rqc_q100_g200_m5.py,100,200,5,49,20440300,SUCCESS,2.393837,
rqc_q100_g200_m5.py,100,200,5,50,20440301,SUCCESS,7.945923,
rqc_q100_g200_m10.py,100,200,10,1,20440302,SUCCESS,3.358904,
rqc_q100_g200_m10.py,100,200,10,2,20440303,SUCCESS,4.270404,
rqc_q100_g200_m10.py,100,200,10,3,20440304,SUCCESS,31.697317,
rqc_q100_g200_m10.py,100,200,10,4,20440305,SUCCESS,3.371225,
rqc_q100_g200_m10.py,100,200,10,5,20440306,SUCCESS,4.292126,
rqc_q100_g200_m10.py,100,200,10,6,20440307,SUCCESS,27.870846,
rqc_q100_g200_m10.py,100,200,10,7,20440308,SUCCESS,18.661651,
rqc_q100_g200_m10.py,100,200,10,8,20440309,SUCCESS,4.288837,
rqc_q100_g200_m10.py,100,200,10,9,20440310,SUCCESS,43.400049,
rqc_q100_g200_m10.py,100,200,10,10,20440311,SUCCESS,26.403279,
rqc_q100_g200_m10.py,100,200,10,11,20440312,SUCCESS,3.383079,
rqc_q100_g200_m10.py,100,200,10,12,20440313,SUCCESS,3.367466,
rqc_q100_g200_m10.py,100,200,10,13,20440314,SUCCESS,4.302659,
rqc_q100_g200_m10.py,100,200,10,14,20440315,SUCCESS,19.405361,
rqc_q100_g200_m10.py,100,200,10,15,20440316,SUCCESS,29.698376,
rqc_q100_g200_m10.py,100,200,10,16,20440317,SUCCESS,3.344073,
rqc_q100_g200_m10.py,100,200,10,17,20440318,SUCCESS,18.477369,
rqc_q100_g200_m10.py,100,200,10,18,20440319,SUCCESS,26.378785,
rqc_q100_g200_m10.py,100,200,10,19,20440320,SUCCESS,4.261189,
rqc_q100_g200_m10.py,100,200,10,20,20440321,SUCCESS,4.274344,
rqc_q100_g200_m10.py,100,200,10,21,20440322,SUCCESS,33.086386,
rqc_q100_g200_m10.py,100,200,10,22,20440323,SUCCESS,26.767570,
rqc_q100_g200_m10.py,100,200,10,23,20440324,SUCCESS,26.358260,
rqc_q100_g200_m10.py,100,200,10,24,20440325,SUCCESS,4.277122,
rqc_q100_g200_m10.py,100,200,10,25,20440326,SUCCESS,37.038918,
rqc_q100_g200_m10.py,100,200,10,26,20440327,SUCCESS,34.762972,
rqc_q100_g200_m10.py,100,200,10,27,20440328,SUCCESS,18.942336,
rqc_q100_g200_m10.py,100,200,10,28,20440329,SUCCESS,3.364496,
rqc_q100_g200_m10.py,100,200,10,29,20440330,SUCCESS,3.375239,
rqc_q100_g200_m10.py,100,200,10,30,20440331,SUCCESS,18.673810,
rqc_q100_g200_m10.py,100,200,10,31,20440332,SUCCESS,34.416299,
rqc_q100_g200_m10.py,100,200,10,32,20440333,SUCCESS,31.051195,
rqc_q100_g200_m10.py,100,200,10,33,20440334,SUCCESS,3.385193,
rqc_q100_g200_m10.py,100,200,10,34,20440335,SUCCESS,4.265479,
rqc_q100_g200_m10.py,100,200,10,35,20440336,SUCCESS,25.364630,
rqc_q100_g200_m10.py,100,200,10,36,20440337,SUCCESS,3.336875,
rqc_q100_g200_m10.py,100,200,10,37,20440338,SUCCESS,3.381811,
rqc_q100_g200_m10.py,100,200,10,38,20440339,SUCCESS,3.383354,
rqc_q100_g200_m10.py,100,200,10,39,20440340,SUCCESS,24.387946,
rqc_q100_g200_m10.py,100,200,10,40,20440341,SUCCESS,4.249964,
rqc_q100_g200_m10.py,100,200,10,41,20440342,SUCCESS,28.623528,
rqc_q100_g200_m10.py,100,200,10,42,20440343,SUCCESS,26.146856,
rqc_q100_g200_m10.py,100,200,10,43,20440344,SUCCESS,28.863001,
rqc_q100_g200_m10.py,100,200,10,44,20440345,SUCCESS,26.392740,
rqc_q100_g200_m10.py,100,200,10,45,20440346,SUCCESS,26.205365,
rqc_q100_g200_m10.py,100,200,10,46,20440347,SUCCESS,4.259312,
rqc_q100_g200_m10.py,100,200,10,47,20440348,SUCCESS,4.308943,
rqc_q100_g200_m10.py,100,200,10,48,20440349,SUCCESS,3.350753,
rqc_q100_g200_m10.py,100,200,10,49,20440350,SUCCESS,35.269592,
rqc_q100_g200_m10.py,100,200,10,50,20440351,SUCCESS,3.353798,
rqc_q100_g200_m20.py,100,200,20,1,20440402,SUCCESS,18.133499,
rqc_q100_g200_m20.py,100,200,20,2,20440403,SUCCESS,1.904048,
rqc_q100_g200_m20.py,100,200,20,3,20440404,SUCCESS,2.261386,
rqc_q100_g200_m20.py,100,200,20,4,20440405,SUCCESS,2.237195,
rqc_q100_g200_m20.py,100,200,20,5,20440406,SUCCESS,9.395019,
rqc_q100_g200_m20.py,100,200,20,6,20440407,SUCCESS,1.851682,
rqc_q100_g200_m20.py,100,200,20,7,20440408,SUCCESS,11.234531,
rqc_q100_g200_m20.py,100,200,20,8,20440409,SUCCESS,2.277098,
rqc_q100_g200_m20.py,100,200,20,9,20440410,SUCCESS,13.773538,
rqc_q100_g200_m20.py,100,200,20,10,20440411,SUCCESS,1.837311,
rqc_q100_g200_m20.py,100,200,20,11,20440412,SUCCESS,1.921649,
rqc_q100_g200_m20.py,100,200,20,12,20440413,SUCCESS,9.541025,
rqc_q100_g200_m20.py,100,200,20,13,20440414,SUCCESS,1.894307,
rqc_q100_g200_m20.py,100,200,20,14,20440415,SUCCESS,31.374641,
rqc_q100_g200_m20.py,100,200,20,15,20440416,SUCCESS,2.200785,
rqc_q100_g200_m20.py,100,200,20,16,20440417,SUCCESS,1.880199,
rqc_q100_g200_m20.py,100,200,20,17,20440418,SUCCESS,1.906655,
rqc_q100_g200_m20.py,100,200,20,18,20440419,SUCCESS,2.290788,
rqc_q100_g200_m20.py,100,200,20,19,20440420,SUCCESS,1.906179,
rqc_q100_g200_m20.py,100,200,20,20,20440421,SUCCESS,10.936509,
rqc_q100_g200_m20.py,100,200,20,21,20440422,SUCCESS,1.888695,
rqc_q100_g200_m20.py,100,200,20,22,20440423,SUCCESS,2.261949,
rqc_q100_g200_m20.py,100,200,20,23,20440424,SUCCESS,10.904610,
rqc_q100_g200_m20.py,100,200,20,24,20440425,SUCCESS,2.205154,
rqc_q100_g200_m20.py,100,200,20,25,20440426,SUCCESS,10.402208,
rqc_q100_g200_m20.py,100,200,20,26,20440427,SUCCESS,12.893637,
rqc_q100_g200_m20.py,100,200,20,27,20440428,SUCCESS,2.209717,
rqc_q100_g200_m20.py,100,200,20,28,20440429,SUCCESS,11.428247,
rqc_q100_g200_m20.py,100,200,20,29,20440430,SUCCESS,1.825055,
rqc_q100_g200_m20.py,100,200,20,30,20440431,SUCCESS,13.847255,
rqc_q100_g200_m20.py,100,200,20,31,20440432,SUCCESS,8.671873,
rqc_q100_g200_m20.py,100,200,20,32,20440433,SUCCESS,14.070603,
rqc_q100_g200_m20.py,100,200,20,33,20440434,SUCCESS,9.336347,
rqc_q100_g200_m20.py,100,200,20,34,20440435,SUCCESS,16.169723,
rqc_q100_g200_m20.py,100,200,20,35,20440436,SUCCESS,1.915592,
rqc_q100_g200_m20.py,100,200,20,36,20440437,SUCCESS,2.187571,
rqc_q100_g200_m20.py,100,200,20,37,20440438,SUCCESS,1.896639,
rqc_q100_g200_m20.py,100,200,20,38,20440439,SUCCESS,1.912462,
rqc_q100_g200_m20.py,100,200,20,39,20440440,SUCCESS,18.780974,
rqc_q100_g200_m20.py,100,200,20,40,20440441,SUCCESS,1.901883,
rqc_q100_g200_m20.py,100,200,20,41,20440442,SUCCESS,11.567925,
rqc_q100_g200_m20.py,100,200,20,42,20440443,SUCCESS,9.902423,
rqc_q100_g200_m20.py,100,200,20,43,20440444,SUCCESS,12.192621,
rqc_q100_g200_m20.py,100,200,20,44,20440445,SUCCESS,16.819573,
rqc_q100_g200_m20.py,100,200,20,45,20440446,SUCCESS,1.863855,
rqc_q100_g200_m20.py,100,200,20,46,20440447,SUCCESS,7.739738,
rqc_q100_g200_m20.py,100,200,20,47,20440448,SUCCESS,26.396555,
rqc_q100_g200_m20.py,100,200,20,48,20440449,SUCCESS,1.839782,
rqc_q100_g200_m20.py,100,200,20,49,20440450,SUCCESS,2.326808,
rqc_q100_g200_m20.py,100,200,20,50,20440451,SUCCESS,1.906869,
